title,platform,score,release_year,release_month,release_day,Rank,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Command & Conquer: Red Alert,PlayStation,8.0,1997,10,28,4727,Strategy,Virgin Interactive,0.23,0.16,0.0,0.03,0.41
Street Fighter EX Plus Alpha,PlayStation,8.3,1997,10,26,2748,Fighting,Virgin Interactive,0.28,0.19,0.23,0.05,0.75
Nightmare Creatures,PlayStation,7.8,1997,10,26,3187,Action,Sony Computer Entertainment,0.35,0.24,0.0,0.04,0.63
Nagano Winter Olympics '98,PlayStation,3.0,1998,1,30,9422,Sports,Konami Digital Entertainment,0.07,0.05,0.0,0.01,0.13
Felony 11-79,PlayStation,7.0,1997,9,10,10259,Racing,ASCII Entertainment,0.06,0.04,0.0,0.01,0.11
Final Fantasy VII,PlayStation,9.5,1997,9,3,67,Role-Playing,Sony Computer Entertainment,3.01,2.47,3.28,0.96,9.72
The Incredible Hulk: The Pantheon Saga,PlayStation,5.0,1997,9,2,8699,Action,Eidos Interactive,0.09,0.06,0.0,0.01,0.16
Duke Nukem: Total Meltdown,PlayStation,7.0,1997,12,2,3311,Shooter,GT Interactive,0.34,0.23,0.0,0.04,0.61
Ghost in the Shell,PlayStation,8.0,1997,12,1,10661,Simulation,Sony Computer Entertainment,0.06,0.04,0.0,0.01,0.1
G-Police,PlayStation,8.0,1997,10,16,6818,Action,Psygnosis,0.13,0.09,0.0,0.02,0.24
Clock Tower,PlayStation,5.5,1997,10,13,3761,Adventure,ASCII Entertainment,0.07,0.05,0.38,0.03,0.53
Bravo Air Race,PlayStation,4.0,1997,10,9,9132,Racing,THQ,0.08,0.05,0.0,0.01,0.14
Klonoa: Door to Phantomile,PlayStation,8.0,1998,3,11,8053,Platform,Sony Computer Entertainment,0.0,0.0,0.17,0.01,0.18
Ray Tracers,PlayStation,7.0,1998,3,10,12303,Racing,Sony Computer Entertainment,0.04,0.02,0.0,0.0,0.06
Bloody Roar,PlayStation,8.0,1998,3,5,4895,Fighting,Virgin Interactive,0.22,0.15,0.0,0.03,0.39
X-Men: Children of the Atom,PlayStation,3.5,1998,3,3,10533,Fighting,Acclaim Entertainment,0.06,0.04,0.0,0.01,0.1
Final Fantasy Tactics,PlayStation,8.5,1998,1,27,631,Role-Playing,SquareSoft,0.93,0.12,1.34,0.06,2.45
Auto Destruct,PlayStation,6.0,1998,1,21,11618,Action,Electronic Arts,0.04,0.03,0.0,0.01,0.08
Riven: The Sequel to Myst,PlayStation,7.0,1998,1,19,5661,Adventure,Acclaim Entertainment,0.18,0.12,0.0,0.02,0.32
WCW Nitro,PlayStation,7.0,1998,1,16,919,Fighting,THQ,1.42,0.36,0.03,0.07,1.88
Micro Machines V3,PlayStation,8.7,1998,1,9,10677,Racing,Codemasters,0.06,0.04,0.0,0.01,0.1
Fantastic Four,PlayStation,1.0,1997,8,29,12053,Action,Acclaim Entertainment,0.04,0.03,0.0,0.0,0.07
MDK,PlayStation,8.0,1997,11,21,7599,Shooter,Interplay,0.11,0.08,0.0,0.01,0.2
Star Wars: Masters of Teras Kasi,PlayStation,4.0,1997,11,19,2977,Action,LucasArts,0.38,0.26,0.0,0.04,0.68
Courier Crisis,PlayStation,3.0,1997,11,19,8720,Racing,BMG Interactive Entertainment,0.09,0.06,0.0,0.01,0.15
Monster Rancher,PlayStation,9.0,1997,11,19,2052,Simulation,Tecmo Koei,0.12,0.08,0.74,0.07,1.01
Castlevania: Symphony of the Night,PlayStation,9.0,1997,10,2,1553,Platform,Konami Digital Entertainment,0.58,0.4,0.21,0.08,1.27
Croc: Legend of the Gobbos,PlayStation,8.0,1997,10,1,360,Platform,Fox Interactive,1.57,1.79,0.0,0.2,3.56
Mortal Kombat Mythologies: Sub-Zero,PlayStation,3.5,1997,10,1,2984,Fighting,GT Interactive,0.38,0.26,0.0,0.04,0.68
Mega Man X4,PlayStation,7.0,1997,9,30,1998,Action,Virgin Interactive,0.45,0.3,0.22,0.07,1.04
Marvel Super Heroes,PlayStation,7.0,1997,9,30,5379,Fighting,Virgin Interactive,0.19,0.13,0.0,0.02,0.34
Alundra,PlayStation,8.5,1998,1,8,7093,Role-Playing,Psygnosis,0.13,0.09,0.0,0.01,0.23
Street Fighter Collection,PlayStation,7.0,1997,12,18,10797,Fighting,Capcom,0.0,0.0,0.09,0.01,0.1
Critical Depth,PlayStation,5.0,1997,11,18,7077,Action,GT Interactive,0.13,0.09,0.0,0.01,0.23
Intelligent Qube,PlayStation,8.0,1997,11,17,1637,Puzzle,Sony Computer Entertainment,0.13,0.07,1.0,0.02,1.22
Jersey Devil,PlayStation,5.0,1998,6,17,7129,Platform,Ocean,0.13,0.09,0.0,0.01,0.23
Soviet Strike,PlayStation,8.0,1998,6,12,1720,Simulation,Electronic Arts,0.65,0.44,0.0,0.08,1.17
X-Men vs. Street Fighter,PlayStation,6.0,1998,6,11,4668,Fighting,Capcom,0.16,0.11,0.12,0.03,0.42
Road Rash 3D,PlayStation,5.0,1998,6,11,1598,Racing,Electronic Arts,1.05,0.16,0.0,0.04,1.25
Vigilante 8,PlayStation,8.0,1998,6,4,1624,Racing,Activision,0.68,0.47,0.0,0.08,1.23
Breath of Fire III,PlayStation,7.5,1998,5,15,2058,Role-Playing,Capcom,0.29,0.19,0.46,0.07,1.0
Hot Shots Golf,PlayStation,8.0,1998,5,7,528,Sports,Sony Computer Entertainment,0.29,0.2,2.13,0.18,2.79
Theme Hospital,PlayStation,7.0,1998,4,15,11219,Strategy,Electronic Arts,0.03,0.02,0.03,0.01,0.09
Blasto,PlayStation,5.0,1998,4,14,5267,Action,Sony Computer Entertainment,0.2,0.13,0.0,0.02,0.35
Point Blank,PlayStation,8.0,1998,4,13,5408,Shooter,Sony Computer Entertainment,0.05,0.03,0.23,0.02,0.34
Deathtrap Dungeon,PlayStation,5.0,1998,4,3,5459,Action,Eidos Interactive,0.19,0.13,0.0,0.02,0.33
Batman & Robin,PlayStation,5.0,1998,8,11,10217,Action,Acclaim Entertainment,0.06,0.04,0.0,0.01,0.11
NFL Xtreme,PlayStation,5.0,1998,7,15,2960,Sports,Sony Computer Entertainment,0.38,0.26,0.0,0.05,0.69
Forsaken,PlayStation,8.0,1998,7,13,6889,Shooter,Acclaim Entertainment,0.13,0.09,0.0,0.02,0.24
Grand Theft Auto,PlayStation,6.0,1998,7,10,686,Action,Take-Two Interactive,0.79,1.35,0.04,0.14,2.32
Crime Killer,PlayStation,5.0,1998,7,2,9914,Racing,Interplay,0.07,0.04,0.0,0.01,0.12
Mortal Kombat 4,PlayStation,8.0,1998,6,24,1309,Fighting,GT Interactive,0.81,0.55,0.0,0.1,1.46
N2O: Nitrous Oxide,PlayStation,8.0,1998,6,18,8524,Racing,Gremlin Interactive Ltd,0.09,0.06,0.0,0.01,0.16
C: The Contra Adventure,PlayStation,1.0,1998,9,16,12224,Shooter,Konami Digital Entertainment,0.04,0.02,0.0,0.0,0.07
Mega Man Legends,PlayStation,8.4,1998,9,15,2494,Adventure,Capcom,0.39,0.26,0.12,0.05,0.83
Parasite Eve,PlayStation,7.4,1998,9,14,787,Role-Playing,SquareSoft,0.94,0.07,1.05,0.04,2.1
Rally Cross 2,PlayStation,7.5,1998,11,3,5336,Racing,989 Studios,0.19,0.13,0.0,0.02,0.35
Metal Gear Solid,PlayStation,9.8,1998,10,21,146,Action,Konami Digital Entertainment,3.18,1.83,0.78,0.24,6.03
Kagero: Deception II,PlayStation,8.5,1998,10,20,5992,Strategy,Virgin Interactive,0.03,0.02,0.22,0.02,0.29
Xenogears,PlayStation,9.5,1998,10,20,1299,Role-Playing,SquareSoft,0.29,0.19,0.89,0.1,1.46
Rosco McQueen: Firefighter Extreme,PlayStation,4.5,1998,11,2,10863,Action,Sony Computer Entertainment,0.05,0.04,0.0,0.01,0.09
Cool Boarders 3,PlayStation,6.0,1998,10,30,691,Sports,989 Studios,1.65,0.46,0.1,0.1,2.31
Bushido Blade 2,PlayStation,7.0,1998,10,28,2994,Fighting,SquareSoft,0.25,0.17,0.22,0.04,0.68
Armored Core: Project Phantasma,PlayStation,7.8,1998,10,19,6256,Simulation,From Software,0.06,0.04,0.15,0.02,0.28
Duke Nukem: Time to Kill,PlayStation,8.0,1998,10,15,1406,Shooter,Take-Two Interactive,0.77,0.54,0.0,0.07,1.38
Spyro the Dragon,PlayStation,9.0,1998,9,9,206,Platform,Sony Computer Entertainment,3.36,1.36,0.07,0.21,5.0
Command & Conquer: Red Alert Retaliation,PlayStation,7.0,1998,9,8,2909,Strategy,Virgin Interactive,0.39,0.27,0.0,0.05,0.7
Heart of Darkness,PlayStation,7.8,1998,9,8,5697,Platform,Ocean,0.18,0.12,0.0,0.02,0.32
Cardinal Syn,PlayStation,5.5,1998,10,23,8902,Fighting,Sony Computer Entertainment,0.08,0.06,0.0,0.01,0.15
Ninja: Shadow of Darkness,PlayStation,6.5,1998,10,12,5019,Action,Eidos Interactive,0.21,0.14,0.0,0.02,0.38
Running Wild,PlayStation,6.1,1998,10,8,10984,Racing,989 Studios,0.05,0.03,0.0,0.01,0.09
Test Drive 5,PlayStation,7.5,1998,10,8,1522,Racing,Accolade,1.05,0.2,0.0,0.05,1.3
Bottom of the 9th '99,PlayStation,5.0,1998,9,2,12879,Sports,Konami Digital Entertainment,0.03,0.02,0.0,0.0,0.05
MediEvil,PlayStation,7.8,1998,10,22,2503,Platform,Sony Computer Entertainment,0.46,0.31,0.0,0.05,0.83
Rogue Trip: Vacation 2012,PlayStation,7.9,1998,10,7,5049,Racing,GT Interactive,0.21,0.14,0.0,0.02,0.38
Bomberman World,PlayStation,7.8,1998,10,7,5453,Puzzle,Sony Computer Entertainment,0.06,0.04,0.22,0.02,0.33
Brunswick Circuit Pro Bowling,PlayStation,9.0,1998,10,2,8153,Sports,THQ,0.1,0.07,0.0,0.01,0.18
The Fifth Element,PlayStation,5.0,1998,10,1,9019,Action,Sony Computer Entertainment,0.08,0.05,0.0,0.01,0.14
Wild 9,PlayStation,8.5,1998,10,1,6915,Action,Interplay,0.13,0.09,0.0,0.02,0.24
NASCAR 99,PlayStation,7.1,1998,9,30,1237,Racing,Electronic Arts,1.45,0.04,0.0,0.04,1.52
NFL GameDay 99,PlayStation,9.3,1998,8,28,1224,Sports,989 Studios,1.44,0.05,0.0,0.04,1.53
Devil Dice,PlayStation,9.0,1998,9,29,1574,Puzzle,THQ,0.05,0.03,1.1,0.08,1.26
Turbo Prop Racing,PlayStation,8.0,1998,8,24,8968,Racing,Sony Computer Entertainment,0.08,0.06,0.0,0.01,0.15
Tomba!,PlayStation,8.7,1998,8,24,6469,Platform,Sony Computer Entertainment,0.15,0.1,0.0,0.02,0.26
Elemental Gearbolt,PlayStation,8.3,1998,8,24,12798,Shooter,Sony Computer Entertainment,0.03,0.02,0.0,0.0,0.06
Azure Dreams,PlayStation,7.0,1998,8,24,9378,Role-Playing,Konami Digital Entertainment,0.07,0.05,0.0,0.01,0.13
Spice World,PlayStation,2.0,1998,8,24,3023,Action,Sony Computer Entertainment,0.37,0.25,0.0,0.04,0.67
Gex: Enter the Gecko,PlayStation,8.0,1998,8,23,3476,Platform,BMG Interactive Entertainment,0.32,0.22,0.0,0.04,0.58
Need for Speed III: Hot Pursuit,PlayStation,8.0,1998,8,23,443,Racing,Electronic Arts,2.14,0.86,0.0,0.13,3.12
Moto Racer 2,PlayStation,8.7,1998,9,18,2950,Racing,Electronic Arts,0.39,0.26,0.0,0.05,0.69
Tenchu: Stealth Assassins,PlayStation,9.0,1998,9,18,853,Action,Activision,0.95,0.64,0.27,0.13,1.99
G Darius,PlayStation,8.0,1998,9,17,11844,Shooter,THQ,0.04,0.03,0.0,0.0,0.07
Tekken 3,PlayStation,9.3,1998,8,23,106,Fighting,Sony Computer Entertainment,3.27,2.22,1.4,0.29,7.16
Asteroids,PlayStation,6.0,1998,11,13,1781,Shooter,Success,0.64,0.43,0.0,0.07,1.15
Small Soldiers,PlayStation,7.2,1998,11,11,3307,Platform,Electronic Arts,0.34,0.23,0.0,0.04,0.61
Brave Fencer Musashi,PlayStation,8.5,1998,11,11,1787,Role-Playing,SquareSoft,0.25,0.17,0.65,0.07,1.14
Guilty Gear,PlayStation,8.0,1998,11,11,9305,Fighting,Virgin Interactive,0.03,0.02,0.07,0.01,0.14
Colony Wars: Vengeance,PlayStation,9.5,1998,11,5,7038,Simulation,Psygnosis,0.13,0.09,0.0,0.02,0.23
Lucky Luke,PlayStation,4.0,1998,11,3,6880,Platform,Ocean,0.13,0.09,0.0,0.02,0.24
Kensei: Sacred Fist,PlayStation,5.5,1998,12,10,15030,Fighting,Konami Digital Entertainment,0.01,0.01,0.0,0.0,0.02
Roll Away,PlayStation,8.9,1998,12,9,11836,Puzzle,Sony Computer Entertainment,0.04,0.03,0.0,0.0,0.07
Streak: Hoverboard Racing,PlayStation,4.5,1998,12,8,8775,Racing,GT Interactive,0.09,0.06,0.0,0.01,0.15
Knockout Kings,PlayStation,7.3,1998,12,3,1232,Fighting,Electronic Arts,1.07,0.39,0.0,0.06,1.52
Oddworld: Abe's Exoddus,PlayStation,7.8,1998,11,30,2095,Platform,GT Interactive,0.55,0.38,0.0,0.06,0.99
Bust A Groove,PlayStation,9.0,1998,11,25,3724,Misc,Sony Computer Entertainment,0.09,0.06,0.35,0.04,0.54
Darkstalkers 3,PlayStation,8.0,1998,11,24,7842,Fighting,Capcom,0.11,0.07,0.0,0.01,0.19
Tomb Raider III: Adventures of Lara Croft,PlayStation,8.0,1998,11,20,363,Action,Eidos Interactive,1.66,1.58,0.12,0.18,3.54
Assault: Retribution,PlayStation,5.5,1998,11,19,9575,Action,Telstar,0.07,0.05,0.0,0.01,0.13
Apocalypse,PlayStation,7.0,1998,11,19,4355,Action,Activision,0.25,0.17,0.0,0.03,0.45
A Bug's Life,PlayStation,4.0,1998,11,19,530,Platform,Sony Computer Entertainment,1.96,0.72,0.0,0.11,2.79
Thunder Force V: Perfect System,PlayStation,8.5,1998,11,13,13068,Shooter,TechnoSoft,0.03,0.02,0.0,0.0,0.05
Destrega,PlayStation,5.5,1999,2,9,12180,Fighting,Sony Computer Entertainment,0.04,0.03,0.0,0.0,0.07
Invasion From Beyond,PlayStation,6.5,1999,1,15,11194,Shooter,GT Interactive,0.05,0.03,0.0,0.01,0.09
Irritating Stick,PlayStation,5.5,1999,2,4,15794,Action,Saurus,0.01,0.01,0.0,0.0,0.02
WCW/NWO Thunder,PlayStation,6.6,1999,1,13,1067,Fighting,THQ,1.1,0.48,0.04,0.07,1.69
Animaniacs Ten Pin Alley,PlayStation,7.1,1999,1,11,3095,Sports,ASC Games,0.36,0.25,0.0,0.04,0.66
Bust-A-Move 4,PlayStation,7.5,1998,12,17,7188,Puzzle,Acclaim Entertainment,0.12,0.08,0.0,0.01,0.22
Master of Monsters: Disciples of Gaia,PlayStation,4.0,1998,12,15,14540,Strategy,Agetec,0.02,0.01,0.0,0.0,0.03
Brigandine: The Legend of Forsena,PlayStation,3.0,1999,3,4,10986,Strategy,Atlus,0.05,0.03,0.0,0.01,0.09
Guardian's Crusade,PlayStation,8.5,1999,3,1,9727,Role-Playing,Activision,0.07,0.05,0.0,0.01,0.12
R-Types,PlayStation,6.0,1999,2,26,12356,Shooter,Virgin Interactive,0.04,0.02,0.0,0.0,0.06
Marvel Super Heroes vs. Street Fighter,PlayStation,7.5,1999,2,25,6568,Fighting,Virgin Interactive,0.14,0.1,0.0,0.02,0.26
Street Sk8er,PlayStation,7.0,1999,2,24,3015,Sports,Electronic Arts,0.37,0.25,0.0,0.04,0.67
Silent Hill,PlayStation,9.0,1999,2,24,1156,Action,Konami Digital Entertainment,0.71,0.48,0.3,0.1,1.6
Blast Radius,PlayStation,6.0,1999,2,24,11967,Action,Psygnosis,0.04,0.03,0.0,0.0,0.07
Syphon Filter,PlayStation,9.5,1999,2,17,503,Shooter,Sony Computer Entertainment,2.03,0.72,0.02,0.11,2.88
Tales of Destiny,PlayStation,7.5,1999,2,12,1995,Role-Playing,Namco Bandai Games,0.09,0.06,0.83,0.07,1.04
Big Air,PlayStation,6.5,1999,3,30,7911,Sports,Accolade,0.1,0.07,0.0,0.01,0.19
Interplay Sports Baseball 2000,PlayStation,8.4,1999,3,30,12699,Sports,Interplay,0.03,0.02,0.0,0.0,0.06
Gex 3: Deep Cover Gecko,PlayStation,8.1,1999,3,29,3776,Platform,Eidos Interactive,0.3,0.2,0.0,0.03,0.53
Rollcage,PlayStation,9.0,1999,3,24,7448,Racing,Psygnosis,0.12,0.08,0.0,0.01,0.21
Triple Play 2000,PlayStation,9.2,1999,3,24,1354,Sports,Electronic Arts,0.79,0.54,0.0,0.09,1.43
Army Men 3D,PlayStation,7.0,1999,3,22,1546,Action,3DO,1.1,0.14,0.0,0.04,1.28
Legend of Legaia,PlayStation,7.0,1999,3,17,3074,Role-Playing,Sony Computer Entertainment,0.37,0.25,0.0,0.04,0.66
Sports Car GT,PlayStation,4.0,1999,4,6,7289,Racing,Electronic Arts,0.12,0.08,0.0,0.01,0.22
MLB 2000,PlayStation,8.9,1999,4,6,2213,Sports,Sony Computer Entertainment,0.52,0.35,0.0,0.06,0.94
Rampage 2: Universal Tour,PlayStation,5.2,1999,4,5,7097,Action,GT Interactive,0.13,0.09,0.0,0.01,0.23
T'ai Fu: Wrath of the Tiger,PlayStation,7.5,1999,4,5,8871,Action,Activision,0.08,0.06,0.0,0.01,0.15
Street Fighter Alpha 3,PlayStation,9.3,1999,5,7,2026,Fighting,Virgin Interactive,0.38,0.12,0.51,0.02,1.03
Point Blank 2,PlayStation,8.5,1999,5,7,13757,Shooter,Namco Bandai Games,0.02,0.02,0.0,0.0,0.04
R4: Ridge Racer Type 4,PlayStation,9.4,1999,5,5,820,Racing,Namco Bandai Games,0.68,0.46,0.79,0.13,2.06
Hello Kitty's Cube Frenzy,PlayStation,6.5,1999,4,28,11026,Puzzle,Culture Publishers,0.05,0.03,0.0,0.01,0.09
Dead in the Water,PlayStation,6.5,1999,4,19,13127,Action,ASC Games,0.03,0.02,0.0,0.0,0.05
Bugs Bunny: Lost in Time,PlayStation,7.8,1999,7,1,4834,Platform,Infogrames,0.22,0.15,0.0,0.03,0.4
Castrol Honda Superbike Racing,PlayStation,4.0,1999,6,1,9397,Racing,THQ,0.07,0.05,0.0,0.01,0.13
Alexi Lalas International Soccer,PlayStation,5.5,1999,5,26,11917,Sports,Take-Two Interactive,0.04,0.03,0.0,0.0,0.07
Warzone 2100,PlayStation,7.5,1999,6,30,205,Strategy,Eidos Interactive,2.79,1.89,0.0,0.33,5.01
The Next Tetris,PlayStation,8.8,1999,6,29,2555,Puzzle,Atari,0.45,0.31,0.0,0.05,0.81
Ape Escape,PlayStation,9.5,1999,6,23,1131,Platform,Sony Computer Entertainment,0.71,0.48,0.32,0.11,1.63
Fighter Maker,PlayStation,8.0,1999,6,17,8321,Fighting,Agetec,0.05,0.04,0.07,0.01,0.17
Star Ocean: The Second Story,PlayStation,8.8,1999,6,17,1870,Role-Playing,Sony Computer Entertainment,0.26,0.1,0.72,0.02,1.1
Monkey Hero,PlayStation,3.0,1999,6,15,11675,Action,Take-Two Interactive,0.04,0.03,0.0,0.0,0.08
Shadow Madness,PlayStation,7.0,1999,6,7,8128,Action,Crave Entertainment,0.1,0.07,0.0,0.01,0.18
Populous: The Beginning,PlayStation,7.0,1999,7,12,10860,Strategy,Electronic Arts,0.05,0.04,0.0,0.01,0.09
Driver,PlayStation,9.7,1999,7,8,139,Action,GT Interactive,3.11,2.8,0.02,0.33,6.27
Jade Cocoon: Story of the Tamamayu,PlayStation,8.1,1999,7,30,6414,Role-Playing,Crave Entertainment,0.15,0.1,0.0,0.02,0.27
Evil Zone,PlayStation,4.0,1999,7,29,6640,Fighting,Titus,0.14,0.1,0.0,0.02,0.25
NFL Xtreme 2,PlayStation,6.3,1999,7,27,4131,Sports,989 Studios,0.27,0.18,0.0,0.03,0.48
Croc 2,PlayStation,7.5,1999,7,27,2805,Platform,Fox Interactive,0.41,0.28,0.0,0.05,0.73
NFL Blitz 2000,PlayStation,8.6,1999,8,18,1893,Sports,Midway Games,0.6,0.41,0.0,0.07,1.09
R/C Stunt Copter,PlayStation,8.8,1999,9,10,11452,Simulation,Interplay,0.04,0.03,0.0,0.01,0.08
R-Type Delta,PlayStation,8.3,1999,8,31,14896,Shooter,Irem Software Engineering,0.01,0.01,0.0,0.0,0.03
WWF Attitude,PlayStation,8.3,1999,8,5,990,Fighting,Acclaim Entertainment,1.27,0.42,0.0,0.07,1.76
Final Fantasy VIII,PlayStation,9.0,1999,9,10,88,Role-Playing,SquareSoft,2.28,1.72,3.63,0.23,7.86
Shadow Man,PlayStation,4.0,1999,9,10,6721,Action,Acclaim Entertainment,0.14,0.09,0.0,0.02,0.25
Re-Volt,PlayStation,6.1,1999,8,25,7797,Racing,Acclaim Entertainment,0.11,0.07,0.0,0.01,0.19
Bomberman Fantasy Race,PlayStation,6.8,1999,8,4,14993,Racing,Virgin Interactive,0.01,0.01,0.0,0.0,0.02
NCAA Football 2000,PlayStation,8.2,1999,8,3,2186,Sports,Electronic Arts,0.53,0.36,0.0,0.06,0.95
Echo Night,PlayStation,8.0,1999,9,7,9711,Adventure,From Software,0.03,0.02,0.07,0.01,0.12
Sled Storm,PlayStation,8.0,1999,8,24,1140,Racing,Electronic Arts,0.9,0.61,0.0,0.11,1.62
NFL GameDay 2000,PlayStation,8.3,1999,8,23,968,Sports,989 Studios,1.0,0.68,0.0,0.12,1.8
NCAA GameBreaker 2000,PlayStation,8.0,1999,8,23,4824,Sports,989 Studios,0.22,0.15,0.0,0.03,0.4
Madden NFL 2000,PlayStation,8.6,1999,8,20,1005,Sports,Electronic Arts,1.68,0.04,0.0,0.04,1.75
Chessmaster II,PlayStation,8.0,1999,9,7,8889,Strategy,Mindscape,0.08,0.06,0.0,0.01,0.15
Jet Moto 3,PlayStation,8.6,1999,9,3,2785,Racing,Sony Computer Entertainment,0.41,0.28,0.0,0.05,0.74
Um Jammer Lammy,PlayStation,8.6,1999,8,18,3088,Misc,Sony Computer Entertainment,0.12,0.08,0.41,0.04,0.66
Chocobo Racing,PlayStation,5.6,1999,8,18,4442,Racing,SquareSoft,0.07,0.05,0.3,0.03,0.44
Dino Crisis,PlayStation,9.2,1999,9,30,643,Action,Capcom,0.81,0.76,0.7,0.14,2.41
G-Police: Weapons of Justice,PlayStation,8.5,1999,9,29,12634,Action,Psygnosis,0.03,0.02,0.0,0.0,0.06
Gallop Racer,PlayStation,8.5,1999,9,29,7913,Sports,Tecmo Koei,0.0,0.0,0.18,0.01,0.19
NHL FaceOff 2000,PlayStation,6.8,1999,10,7,5793,Sports,Sony Computer Entertainment,0.17,0.12,0.0,0.02,0.31
WipEout 3,PlayStation,9.1,1999,9,24,5360,Racing,Psygnosis,0.19,0.13,0.0,0.02,0.34
Omega Boost,PlayStation,6.3,1999,9,23,3872,Shooter,Sony Computer Entertainment,0.17,0.11,0.2,0.03,0.52
Quake II,PlayStation,8.7,1999,10,15,4689,Shooter,Activision,0.23,0.16,0.0,0.03,0.41
Thousand Arms,PlayStation,8.5,1999,10,15,9966,Role-Playing,Atlus,0.06,0.04,0.0,0.01,0.12
Demolition Racer,PlayStation,7.8,1999,10,14,5784,Racing,Infogrames,0.17,0.12,0.0,0.02,0.31
WCW Mayhem,PlayStation,7.5,1999,10,14,1649,Fighting,Electronic Arts,0.68,0.46,0.0,0.08,1.22
Xena: Warrior Princess,PlayStation,6.5,1999,10,5,3372,Adventure,Electronic Arts,0.33,0.23,0.0,0.04,0.6
NHL 2000,PlayStation,9.1,1999,10,1,2396,Sports,Electronic Arts,0.48,0.33,0.0,0.06,0.87
Monster Rancher 2,PlayStation,8.8,1999,10,7,1987,Simulation,Sony Computer Entertainment,0.19,0.13,0.66,0.07,1.05
Final Fantasy Anthology,PlayStation,9.0,1999,10,7,2573,Role-Playing,Square EA,0.45,0.3,0.0,0.05,0.8
Resident Evil 3: Nemesis,PlayStation,9.4,1999,11,11,333,Action,Eidos Interactive,1.3,0.77,1.54,0.11,3.72
Suikoden II,PlayStation,9.0,1999,10,26,2995,Role-Playing,Konami Digital Entertainment,0.15,0.1,0.38,0.04,0.68
Tail Concerto,PlayStation,7.2,1999,11,9,14225,Adventure,Namco Bandai Games,0.02,0.01,0.0,0.0,0.03
NHL Championship 2000,PlayStation,9.1,1999,10,21,7243,Sports,Fox Interactive,0.12,0.08,0.0,0.01,0.22
Rising Zan: The Samurai Gunman,PlayStation,8.5,1999,10,21,15631,Action,Agetec,0.01,0.01,0.0,0.0,0.02
South Park,PlayStation,2.0,1999,10,19,2895,Shooter,Acclaim Entertainment,0.39,0.27,0.0,0.05,0.71
Tony Hawk's Pro Skater,PlayStation,9.4,1999,10,19,203,Sports,Activision,3.42,1.38,0.02,0.2,5.02
Pong: The Next Level,PlayStation,9.0,1999,11,4,2042,Puzzle,Hasbro Interactive,0.56,0.38,0.0,0.07,1.01
Grandia,PlayStation,9.0,1999,11,4,6732,Role-Playing,Ubisoft,0.14,0.09,0.0,0.02,0.25
007: Tomorrow Never Dies,PlayStation,5.0,1999,11,19,421,Shooter,Electronic Arts,1.72,1.33,0.0,0.16,3.21
NCAA Final Four 2000,PlayStation,7.9,1999,11,23,5056,Sports,989 Sports,0.21,0.14,0.0,0.02,0.38
Ballistic,PlayStation,8.0,1999,11,2,13868,Puzzle,Atari,0.02,0.01,0.0,0.0,0.04
Knockout Kings 2000,PlayStation,8.5,1999,11,2,1377,Fighting,Electronic Arts,1.02,0.34,0.0,0.05,1.41
NASCAR 2000,PlayStation,7.0,1999,10,29,1169,Racing,Electronic Arts,0.88,0.6,0.0,0.1,1.59
Crash Team Racing,PlayStation,8.5,1999,10,29,221,Racing,Sony Computer Entertainment,2.57,1.57,0.44,0.21,4.79
Warpath: Jurassic Park,PlayStation,5.5,1999,11,18,6242,Fighting,Electronic Arts,0.15,0.1,0.0,0.02,0.28
Army Men: Air Attack,PlayStation,8.0,1999,11,23,2432,Action,3DO,0.47,0.32,0.0,0.06,0.85
Twisted Metal 4,PlayStation,6.0,1999,11,22,1548,Racing,989 Studios,1.07,0.16,0.0,0.04,1.28
Test Drive 6,PlayStation,6.5,1999,11,22,2838,Racing,Atari,0.4,0.27,0.0,0.05,0.72
CyberTiger,PlayStation,5.5,1999,11,17,3393,Sports,Electronic Arts,0.33,0.22,0.0,0.04,0.59
Cool Boarders 4,PlayStation,4.0,1999,11,16,1733,Sports,989 Studios,0.65,0.44,0.0,0.08,1.17
Arcade Party Pak,PlayStation,7.5,1999,12,13,10317,Misc,Midway Games,0.06,0.04,0.0,0.01,0.11
Ready 2 Rumble Boxing,PlayStation,6.5,1999,12,2,1913,Sports,Midway Games,0.6,0.41,0.0,0.07,1.08
Toy Story 2: Buzz Lightyear to the Rescue!,PlayStation,7.0,1999,12,1,1044,Platform,Activision,0.99,0.64,0.0,0.08,1.71
Mission: Impossible,PlayStation,6.5,1999,11,30,3847,Action,Infogrames,0.29,0.2,0.0,0.03,0.52
Wu-Tang: Shaolin Style,PlayStation,8.0,1999,11,30,4108,Fighting,Activision,0.27,0.18,0.0,0.03,0.48
South Park: Chef's Luv Shack,PlayStation,2.1,1999,12,7,5798,Misc,Acclaim Entertainment,0.17,0.12,0.0,0.02,0.31
NBA Live 2000,PlayStation,8.8,1999,12,6,1238,Sports,Electronic Arts,1.43,0.05,0.0,0.03,1.52
Tomb Raider: The Last Revelation,PlayStation,8.5,1999,12,3,623,Action,Eidos Interactive,1.15,1.14,0.06,0.13,2.48
Glover,PlayStation,2.6,2000,1,3,8331,Platform,Atari,0.09,0.06,0.0,0.01,0.17
